name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alterirhizorhabdus profundi	2681549	S	17	7	24	0.00000
Sphingosinicella microcystinivorans	335406	S	28	14	42	0.00000
Glacieibacterium sp.	2860237	S	12	7	19	0.00000
Zymomonas mobilis	542	S	30	6	36	0.00000
Blastomonas sp. SL216	2995169	S	18	9	27	0.00000
Parasphingopyxis algicola	2026624	S	10	2	12	0.00000
Sulfitobacter alexandrii	1917485	S	142	149	291	0.00002
Sulfitobacter faviae	1775881	S	78	84	162	0.00001
Sulfitobacter albidus	2829501	S	55	14	69	0.00000
Sulfitobacter sp. S190	2867022	S	12	4	16	0.00000
Sulfitobacter sp. SK012	1389005	S	11	3	14	0.00000
Sulfitobacter mediterraneus	83219	S	21	19	40	0.00000
Leisingera aquaemixtae	1396826	S	61	93	154	0.00001
Leisingera thetidis	2930199	S	59	58	117	0.00001
Leisingera caerulea	506591	S	18	24	42	0.00000
Roseovarius indicus	540747	S	122	78	200	0.00001
Roseovarius faecimaris	2494550	S	73	21	94	0.00001
Sagittula stellata	52603	S	64	22	86	0.00001
Alloyangia sp. H15	3029062	S	53	28	81	0.00001
Alloyangia pacifica	311180	S	21	9	30	0.00000
Salipiger sp. CCB-MM3	1792508	S	49	19	68	0.00000
Salipiger profundus	1229727	S	10	9	19	0.00000
Salipiger abyssi	1250539	S	10	9	19	0.00000
Pseudosulfitobacter pseudonitzschiae	1402135	S	26	38	64	0.00000
Celeribacter ethanolicus	1758178	S	36	27	63	0.00000
Celeribacter indicus	1208324	S	14	16	30	0.00000
Phaeobacter inhibens	221822	S	27	15	42	0.00000
Phaeobacter gallaeciensis	60890	S	10	6	16	0.00000
Mameliella sp.	1924940	S	45	15	60	0.00000
Tateyamaria omphalii	299262	S	24	4	28	0.00000
Tateyamaria sp. SN6-1	3092148	S	13	2	15	0.00000
Roseivivax marinus	1379903	S	22	8	30	0.00000
Roseobacter sp. A03A-229	3467295	S	12	3	15	0.00000
Roseobacter ponti	1891787	S	11	3	14	0.00000
Ruegeria sp. SCSIO 43209	2793010	S	14	5	19	0.00000
Jannaschia sp. W003	2867012	S	11	4	15	0.00000
Jannaschia sp. M317	2867011	S	10	2	12	0.00000
Roseicyclus elongatus	159346	S	13	13	26	0.00000
Marinovum sedimenti	3470136	S	15	3	18	0.00000
Thalassovita sp.	1979401	S	10	7	17	0.00000
Ketogulonicigenium vulgare	92945	S	11	6	17	0.00000
Ketogulonicigenium robustum	92947	S	10	2	12	0.00000
Phycobium rhodophyticola	2978344	S	20	3	23	0.00000
Shimia sp. MIT1388	3096992	S	10	1	11	0.00000
Dinoroseobacter shibae	215813	S	16	10	26	0.00000
Algirhabdus cladophorae	3377108	S	12	0	12	0.00000
Tropicibacter oceani	3058420	S	12	4	16	0.00000
Thalassococcus sp. S3	2017482	S	11	1	12	0.00000
Pelagimonas varians	696760	S	10	0	10	0.00000
Paracoccus sp. MC1862	2760307	S	16	7	23	0.00000
Paracoccus sp. MA	2895796	S	15	27	42	0.00000
Paracoccus sp. ME4	3138066	S	14	9	23	0.00000
Paracoccus sp. TOH	1263728	S	12	14	26	0.00000
Paracoccus sp. T5	3402161	S	11	7	18	0.00000
Paracoccus jeotgali	2065379	S	58	36	94	0.00001
Paracoccus denitrificans	266	S	47	64	111	0.00001
Paracoccus zhejiangensis	1077935	S	43	36	79	0.00001
Paracoccus homiensis	364199	S	24	17	41	0.00000
Paracoccus actinidiae	3064531	S	22	23	45	0.00000
Paracoccus aminophilus	34003	S	20	8	28	0.00000
Paracoccus marcusii	59779	S	17	32	49	0.00000
Paracoccus suum	2259340	S	17	12	29	0.00000
Paracoccus sediminicola	3017783	S	16	13	29	0.00000
Paracoccus alcaliphilus	34002	S	13	8	21	0.00000
Paracoccus albus	3017784	S	13	7	20	0.00000
Thioclava nitratireducens	1915078	S	76	62	138	0.00001
Thioclava sp. FR2	3445780	S	18	25	43	0.00000
Limimaricola variabilis	1492771	S	76	47	123	0.00001
Limimaricola litoreus	2955316	S	31	15	46	0.00000
Pseudooceanicola nitratireducens	517719	S	55	31	86	0.00001
Pseudooceanicola sp. 502str34	2698675	S	34	17	51	0.00000
Yoonia sp. R78084	3093869	S	40	7	47	0.00000
Yoonia vestfoldensis	245188	S	39	22	61	0.00000
Cereibacter sphaeroides	1063	S	33	19	52	0.00000
Cereibacter azotoformans	43057	S	16	13	29	0.00000
Marinibacterium sp. SX1	3388424	S	50	22	72	0.00000
Paroceanicella profunda	2579971	S	49	35	84	0.00001
Tabrizicola sp. BL-A-41-H6	3421107	S	26	10	36	0.00000
Tritonibacter mobilis	379347	S	35	46	81	0.00001
Brevirhabdus pacifica	1267768	S	40	41	81	0.00001
Silicimonas algicola	1826607	S	38	11	49	0.00000
Pseudopelagicola sp. nBUS_19	3395316	S	23	2	25	0.00000
Pseudopelagicola sp. nBUS_20	3395317	S	13	1	14	0.00000
Pelagovum pacificum	2588711	S	27	12	39	0.00000
Frigidibacter mobilis	1335048	S	34	35	69	0.00000
Pseudorhodobacter turbinis	2500533	S	29	5	34	0.00000
Aliiroseovarius crassostreae	154981	S	25	6	31	0.00000
Profundibacter amoris	2171755	S	19	3	22	0.00000
Pseudogemmobacter blasticus	1075	S	16	8	24	0.00000
Fuscovulum ytuae	3042299	S	15	6	21	0.00000
Qingshengfaniella alkalisoli	2599296	S	11	1	12	0.00000
Amaricoccus sp. B4	3368557	S	11	5	16	0.00000
Pikeienuella piscinae	2748098	S	10	4	14	0.00000
Cognatishimia activa	1715691	S	10	1	11	0.00000
Vannielia sp. SX4	3463852	S	10	3	13	0.00000
Rhodobacter capsulatus	1061	S	29	12	41	0.00000
Rhodobacter sp. CZR27	2033869	S	10	5	15	0.00000
Azospirillum lipoferum	193	S	102	119	221	0.00002
Azospirillum thermophilum	2202148	S	34	17	51	0.00000
Azospirillum sp. TSA2s	709810	S	11	11	22	0.00000
Azospirillum sp. TSH100	652764	S	10	7	17	0.00000
Azospirillum argentinense	2970906	S	32	45	77	0.00001
Azospirillum brasilense	192	S	27	36	63	0.00000
Azospirillum endophyticum	2800326	S	19	14	33	0.00000
Azospirillum palustre	2044885	S	16	41	57	0.00000
Azospirillum doebereinerae	92933	S	12	5	17	0.00000
Skermanella pratensis	2233999	S	98	51	149	0.00001
Skermanella rosea	1817965	S	18	9	27	0.00000
Nitrospirillum viridazoti	3144925	S	35	11	46	0.00000
Niveispirillum fermenti	1233113	S	18	5	23	0.00000
Indioceanicola profundi	2220096	S	12	3	15	0.00000
Magnetospirillum gryphiswaldense	55518	S	120	37	157	0.00001
Magnetospirillum sp. XM-1	1663591	S	23	13	36	0.00000
Ferrovibrio terrae	2594003	S	47	20	67	0.00000
Ferrovibrio sp.	1917215	S	37	14	51	0.00000
Rhodospirillum rubrum	1085	S	20	8	28	0.00000
Aerophototrophica crusticola	1709002	S	16	8	24	0.00000
Magnetospira sp. QH-2	1288970	S	114	13	127	0.00001
Thalassospira tepidiphila	393657	S	19	22	41	0.00000
Thalassospira lucentensis	168935	S	16	3	19	0.00000
Pelagibius sp.	1931238	S	91	22	113	0.00001
Algihabitans albus	2164067	S	68	16	84	0.00001
Nisaea sp.	2024842	S	85	51	136	0.00001
Thalassobaculum sp. OXR-137	3100173	S	49	22	71	0.00000
Thalassobaculum sp.	2022740	S	14	6	20	0.00000
Caenispirillum salinarum	859058	S	40	15	55	0.00000
Haematospirillum jordaniae	1549855	S	35	3	38	0.00000
Hwanghaeella sp.	2605943	S	46	8	54	0.00000
Aestuariispira ectoiniformans	2775080	S	27	3	30	0.00000
Varunaivibrio sulfuroxidans	1773489	S	41	5	46	0.00000
Zavarzinia sp. CC-PAN008	3243332	S	32	10	42	0.00000
Hypericibacter terrae	2602015	S	18	11	29	0.00000
Allostella humosa	94	S	27	10	37	0.00000
Roseomonas gilardii	257708	S	147	145	292	0.00002
Roseomonas haemaphysalidis	2768162	S	47	18	65	0.00000
Roseomonas sp. WA12	3466480	S	34	9	43	0.00000
Roseomonas cutis	2897332	S	36	31	67	0.00000
Teichococcus cervicalis	204525	S	29	19	48	0.00000
Roseomonas marmotae	2768161	S	23	8	31	0.00000
Humitalea sp. 24SJ18S-53	3422307	S	74	25	99	0.00001
Roseococcus microcysteis	2771361	S	44	36	80	0.00001
Sediminicoccus sp. BL-A-41-H5	3421106	S	10	24	34	0.00000
Dankookia sp. P2	3423955	S	16	8	24	0.00000
Komagataeibacter oboediens	65958	S	98	46	144	0.00001
Komagataeibacter xylinus	28448	S	27	14	41	0.00000
Komagataeibacter medellinensis	1177712	S	15	8	23	0.00000
Komagataeibacter nataicola	265960	S	11	4	15	0.00000
Acetobacter persici	1076596	S	18	2	20	0.00000
Acetobacter tropicalis	104102	S	14	16	30	0.00000
Acetobacter aceti	435	S	14	4	18	0.00000
Gluconobacter albidus	318683	S	13	6	19	0.00000
Lichenicoccus sp.	2781899	S	27	6	33	0.00000
Rhodovastum atsumiense	504468	S	25	6	31	0.00000
Commensalibacter melissae	2070537	S	25	1	26	0.00000
Rhodopila sp.	2480087	S	23	4	27	0.00000
Asaia bogorensis	91915	S	14	3	17	0.00000
Novacetimonas hansenii	436	S	17	3	20	0.00000
Pararoseomonas sp. SCSIO 73927	3114537	S	15	6	21	0.00000
Granulibacter bethesdensis	364410	S	14	2	16	0.00000
Candidatus Kirkpatrickella diaphorinae	2984322	S	12	1	13	0.00000
Acidocella sp. MX-AZ03	2697363	S	62	16	78	0.00001
Acidisoma cladoniae	3040935	S	43	7	50	0.00000
Elioraea tepida	2843330	S	36	10	46	0.00000
Brevundimonas sp.	1871086	S	21	23	44	0.00000
Brevundimonas sp. NIBR11	3015999	S	13	12	25	0.00000
Brevundimonas diminuta	293	S	21	83	104	0.00001
Brevundimonas goettingensis	2774190	S	12	6	18	0.00000
Brevundimonas vesicularis	41276	S	10	26	36	0.00000
Caulobacter sp. NIBR1757	3016000	S	30	12	42	0.00000
Caulobacter sp.	78	S	14	10	24	0.00000
Caulobacter henricii	69395	S	45	24	69	0.00000
Caulobacter soli	2708539	S	25	15	40	0.00000
Caulobacter vibrioides	155892	S	18	15	33	0.00000
Caulobacter inopinatus	3161137	S	14	7	21	0.00000
Phenylobacterium sp.	1871053	S	46	15	61	0.00000
Phenylobacterium sp. LH3H17	2903901	S	18	6	24	0.00000
Phenylobacterium zucineum	284016	S	67	37	104	0.00001
Phenylobacterium montanum	2823693	S	15	5	20	0.00000
Asticcacaulis sp. ZE23SCel15	3059027	S	49	6	55	0.00000
Asticcacaulis sp. AND118	2840468	S	43	13	56	0.00000
Asticcacaulis solisilvae	1217274	S	48	11	59	0.00000
Tistrella mobilis	171437	S	143	101	244	0.00002
Tistrella bauzanensis	657419	S	45	28	73	0.00000
Marinivivus vitaminiproducens	3035935	S	12	4	16	0.00000
Wolbachia endosymbiont (group A) of Epistrophe grossularia	2954008	S	60	30	90	0.00001
Wolbachia endosymbiont (group E) of Neria commutata	3066149	S	12	0	12	0.00000
Rickettsia endosymbiont of Cantharis rufa	3066248	S	29	20	49	0.00000
Hyphobacterium sp.	2004662	S	26	11	37	0.00000
Maricaulis maris	74318	S	26	8	34	0.00000
Marinicauda algicola	2029849	S	25	17	42	0.00000
Glycocaulis alkaliphilus	1434191	S	11	4	15	0.00000
Algimonas porphyrae	1128113	S	34	4	38	0.00000
Litorimonas sp. WD9-15	3418716	S	16	1	17	0.00000
Hyphomonas sp. FCG-A18	3080019	S	40	3	43	0.00000
Hyphomonas sp.	87	S	22	7	29	0.00000
Hirschia baltica	2724	S	50	1	51	0.00000
Luteithermobacter gelatinilyticus	2582913	S	61	6	67	0.00000
Pseudemcibacter aquimaris	2857064	S	13	0	13	0.00000
Minwuia sp.	2493630	S	42	30	72	0.00000
Parvularcula sp. IMCC14364	3067902	S	10	0	10	0.00000
Hyphococcus flavus	1866326	S	18	1	19	0.00000
Candidatus Pelagibacter bacterium nBUS_36	3374194	S	12	11	23	0.00000
Candidatus Puniceispirillum marinum	767892	S	38	2	40	0.00000
Candidatus Bealeia paramacronuclearis	1921001	S	10	0	10	0.00000
Candidatus Nucleicultrix amoebiphila	1509244	S	19	0	19	0.00000
Sneathiella aquimaris	2599305	S	27	1	28	0.00000
Sneathiella marina	2950108	S	14	0	14	0.00000
Kordiimonas sp.	1970157	S	12	0	12	0.00000
Radicibacter daui	3064829	S	10	3	13	0.00000
Burkholderia cepacia	292	S	61	44	105	0.00001
Burkholderia stabilis	95485	S	52	55	107	0.00001
Burkholderia multivorans	87883	S	30	14	44	0.00000
Burkholderia ubonensis	101571	S	30	27	57	0.00000
Burkholderia ambifaria	152480	S	19	26	45	0.00000
Burkholderia pseudomultivorans	1207504	S	15	8	23	0.00000
Burkholderia cenocepacia	95486	S	14	35	49	0.00000
Burkholderia contaminans	488447	S	13	11	24	0.00000
Burkholderia metallica	488729	S	11	7	18	0.00000
Burkholderia aenigmatica	2015348	S	10	11	21	0.00000
Burkholderia singularis	1503053	S	147	28	175	0.00001
Burkholderia oklahomensis	342113	S	46	20	66	0.00000
Burkholderia thailandensis	57975	S	15	598	613	0.00004
Burkholderia mayonis	1385591	S	12	4	16	0.00000
Burkholderia gladioli	28095	S	184	54	238	0.00002
Burkholderia sp. LMG 32019	3158173	S	55	38	93	0.00001
Burkholderia sp. FERM BP-3421	1494466	S	27	6	33	0.00000
Burkholderia sp. 22PA0106	3237371	S	13	17	30	0.00000
Burkholderia sp. MSMB0856	1637869	S	13	10	23	0.00000
Burkholderia glumae	337	S	10	3	13	0.00000
Cupriavidus sp. 30B13	3384241	S	63	28	91	0.00001
Cupriavidus sp. H39	3401635	S	30	22	52	0.00000
Cupriavidus sp. WKF15	3032282	S	25	9	34	0.00000
Cupriavidus sp. H19C3	3241603	S	23	7	30	0.00000
Cupriavidus sp. a3	3242158	S	16	78	94	0.00001
Cupriavidus sp. TMH.W2	3434465	S	11	6	17	0.00000
Cupriavidus pauculus	82633	S	186	100	286	0.00002
Cupriavidus oxalaticus	96344	S	103	99	202	0.00001
Cupriavidus necator	106590	S	62	57	119	0.00001
Cupriavidus taiwanensis	164546	S	57	66	123	0.00001
Cupriavidus campinensis	151783	S	23	9	32	0.00000
Cupriavidus basilensis	68895	S	17	9	26	0.00000
Cupriavidus metallidurans	119219	S	16	5	21	0.00000
Cupriavidus pinatubonensis	248026	S	12	2	14	0.00000
Paraburkholderia sp. SOS3	1926494	S	25	5	30	0.00000
Paraburkholderia sp. IMGN_8	3136564	S	25	7	32	0.00000
Paraburkholderia sp. D15	2880218	S	17	5	22	0.00000
Paraburkholderia sp. PREW-6R	3141544	S	13	2	15	0.00000
Paraburkholderia dioscoreae	2604047	S	28	14	42	0.00000
Paraburkholderia ginsengisoli	311231	S	25	8	33	0.00000
Paraburkholderia edwinii	2861782	S	23	4	27	0.00000
Paraburkholderia phenoliruptrix	252970	S	23	11	34	0.00000
Paraburkholderia caledonica	134536	S	22	16	38	0.00000
Paraburkholderia aromaticivorans	2026199	S	21	7	28	0.00000
Paraburkholderia bonniea	2152891	S	20	1	21	0.00000
Paraburkholderia acidiphila	2571747	S	16	3	19	0.00000
Paraburkholderia kururiensis	984307	S	16	11	27	0.00000
Paraburkholderia tropica	92647	S	16	4	20	0.00000
Paraburkholderia sprentiae	948107	S	14	3	17	0.00000
Paraburkholderia caribensis	75105	S	13	6	19	0.00000
Paraburkholderia sacchari	159450	S	12	4	16	0.00000
Paraburkholderia dokdonensis	2211211	S	11	5	16	0.00000
Paraburkholderia terrae	311230	S	11	8	19	0.00000
Paraburkholderia graminis	60548	S	10	3	13	0.00000
Polynucleobacter sp. JS-JIR-II-b4	1758390	S	41	12	53	0.00000
Polynucleobacter sp. UK-FUSCHL-C3	2955208	S	24	0	24	0.00000
Polynucleobacter necessarius	576610	S	46	5	51	0.00000
Polynucleobacter difficilis	556054	S	41	2	43	0.00000
Polynucleobacter asymbioticus	576611	S	13	1	14	0.00000
Polynucleobacter acidiphobus	556053	S	12	3	15	0.00000
Polynucleobacter paneuropaeus	2527775	S	12	1	13	0.00000
Polynucleobacter paludilacus	1855895	S	11	6	17	0.00000
Ralstonia pseudosolanacearum	1310165	S	30	71	101	0.00001
Ralstonia solanacearum	305	S	14	10	24	0.00000
Ralstonia sp. UNC404CL21Col	1380362	S	15	8	23	0.00000
Ralstonia sp. 25C	3447363	S	14	8	22	0.00000
Ralstonia mannitolilytica	105219	S	20	9	29	0.00000
Ralstonia insidiosa	190721	S	19	7	26	0.00000
Ralstonia thomasii	3058596	S	15	122	137	0.00001
Ralstonia wenshanensis	2842456	S	11	3	14	0.00000
Caballeronia sp. DA-9	3436237	S	134	18	152	0.00001
Caballeronia sp. M1242	2814653	S	36	31	67	0.00000
Caballeronia sp. TF1N1	2878153	S	30	9	39	0.00000
Pandoraea vervacti	656178	S	50	22	72	0.00000
Pandoraea pnomenusa	93220	S	20	9	29	0.00000
Pandoraea faecigallinarum	656179	S	17	8	25	0.00000
Pandoraea apista	93218	S	11	5	16	0.00000
Pandoraea pulmonicola	93221	S	11	4	15	0.00000
Pandoraea sputorum	93222	S	11	12	23	0.00000
Mycoavidus sp. SF9855	2968475	S	130	5	135	0.00001
Lautropia mirabilis	47671	S	66	11	77	0.00001
Limnobacter thiooxidans	131080	S	42	2	44	0.00000
Mycetohabitans endofungorum	417203	S	22	1	23	0.00000
Imbroritus primus	3058603	S	28	9	37	0.00000
Candidatus Vallotiella hemipterorum	1177213	S	11	0	11	0.00000
Pararobbsia alpina	621374	S	10	0	10	0.00000
Variovorax sp. WS11	1105204	S	36	5	41	0.00000
Variovorax sp. WDL1	207745	S	34	24	58	0.00000
Variovorax sp. PBL-E5	434014	S	30	69	99	0.00001
Variovorax sp. HW608	1034889	S	28	12	40	0.00000
Variovorax sp. R-27	3404058	S	27	72	99	0.00001
Variovorax sp. SRS16	282217	S	22	39	61	0.00000
Variovorax sp. 38R	2774875	S	20	41	61	0.00000
Variovorax sp. UC74_104	3374555	S	17	18	35	0.00000
Variovorax sp. PBL-H6	434009	S	16	15	31	0.00000
Variovorax sp. PAMC28562	2762323	S	11	2	13	0.00000
Variovorax sp. 350MFTsu5.1	3158365	S	11	55	66	0.00000
Variovorax sp. RKNM96	2681552	S	10	7	17	0.00000
Variovorax paradoxus	34073	S	128	210	338	0.00002
Variovorax atrisoli	3394203	S	12	14	26	0.00000
Comamonas sp. GB3 AK4-5	3231487	S	48	19	67	0.00000
Comamonas sp. NLF-1-9	2853163	S	11	10	21	0.00000
Comamonas testosteroni	285	S	30	119	149	0.00001
Comamonas antarctica	2743470	S	29	20	49	0.00000
Comamonas resistens	3046670	S	18	16	34	0.00000
Comamonas flocculans	2597701	S	18	18	36	0.00000
Comamonas thiooxydans	363952	S	17	93	110	0.00001
Comamonas aquatica	225991	S	16	11	27	0.00000
Comamonas kerstersii	225992	S	15	5	20	0.00000
Comamonas endophytica	2949090	S	11	6	17	0.00000
Comamonas odontotermitis	379895	S	10	3	13	0.00000
Acidovorax sp. A79	3056107	S	89	57	146	0.00001
Acidovorax sp. FHTAMBA	3140252	S	72	54	126	0.00001
Acidovorax sp. JMULE5	2518343	S	23	35	58	0.00000
Acidovorax sp. DW039	3095606	S	14	4	18	0.00000
Acidovorax sp. M14	3411354	S	12	13	25	0.00000
Acidovorax sp. NCPPB 3576	2940488	S	12	9	21	0.00000
Acidovorax sp. RAC01	1842533	S	11	6	17	0.00000
Acidovorax sp. T1	1858609	S	11	13	24	0.00000
Acidovorax sp.	1872122	S	11	5	16	0.00000
Acidovorax temperans	80878	S	17	14	31	0.00000
Acidovorax carolinensis	553814	S	14	16	30	0.00000
Acidovorax facilis	12917	S	13	14	27	0.00000
Acidovorax delafieldii	47920	S	12	9	21	0.00000
Acidovorax radicis	758826	S	11	4	15	0.00000
Hydrogenophaga sp. RAC07	1842537	S	62	48	110	0.00001
Hydrogenophaga sp. SNF1	3098762	S	38	89	127	0.00001
Hydrogenophaga sp. PBL-H3	434010	S	33	23	56	0.00000
Hydrogenophaga sp. NH-16	2184519	S	26	59	85	0.00001
Hydrogenophaga sp. PAMC20947	2565558	S	13	2	15	0.00000
Hydrogenophaga taeniospiralis	65656	S	17	8	25	0.00000
Limnohabitans sp. 63ED37-2	1678128	S	111	68	179	0.00001
Limnohabitans sp. 103DPR2	1678129	S	16	2	18	0.00000
Polaromonas sp. JS666	296591	S	86	19	105	0.00001
Polaromonas vacuolata	37448	S	15	1	16	0.00000
Polaromonas aquatica	332657	S	12	3	15	0.00000
Polaromonas hydrogenivorans	335476	S	10	9	19	0.00000
Ottowia sp. VDI28	3133968	S	66	14	80	0.00001
Ottowia sp. SB7-C50	3081231	S	23	14	37	0.00000
Ottowia oryzae	2109914	S	27	15	42	0.00000
Rhodoferax sp. WC2427	3234144	S	10	3	13	0.00000
Rhodoferax sediminis	2509614	S	24	10	34	0.00000
Rhodoferax koreensis	1842727	S	21	11	32	0.00000
Rhodoferax lithotrophicus	2798804	S	14	2	16	0.00000
Alicycliphilus denitrificans	179636	S	95	120	215	0.00001
Paracidovorax cattleyae	80868	S	66	94	160	0.00001
Paracidovorax avenae	80867	S	19	31	50	0.00000
Diaphorobacter sp. HDW4B	2714925	S	25	13	38	0.00000
Diaphorobacter limosus	3036128	S	28	30	58	0.00000
Diaphorobacter aerolatus	1288495	S	20	11	31	0.00000
Delftia sp. PS-11	2767222	S	19	8	27	0.00000
Delftia acidovorans	80866	S	17	43	60	0.00000
Delftia tsuruhatensis	180282	S	10	48	58	0.00000
Hylemonella gracilis	80880	S	70	23	93	0.00001
Ramlibacter tataouinensis	94132	S	38	20	58	0.00000
Ramlibacter sp. MMS24-I3-19	3416606	S	30	12	42	0.00000
Melaminivora jejuensis	1267217	S	18	12	30	0.00000
Simplicispira suum	2109915	S	18	6	24	0.00000
Verminephrobacter eiseniae	364317	S	13	3	16	0.00000
Candidatus Symbiobacter mobilis	1436290	S	12	0	12	0.00000
Vandammella animalimorsus	2029117	S	11	2	13	0.00000
Oxalobacter aliiformigenes	2946593	S	862	144	1006	0.00007
Oxalobacter formigenes	847	S	192	25	217	0.00001
Oxalobacter vibrioformis	933080	S	32	1	33	0.00000
Massilia sp. WG5	1707785	S	50	37	87	0.00001
Massilia sp. H6	2970464	S	42	22	64	0.00000
Massilia sp. GER05	3394605	S	17	27	44	0.00000
Massilia sp. PAMC28688	2861283	S	12	4	16	0.00000
Massilia sp. R2A-15	3064278	S	11	7	18	0.00000
Massilia cellulosiltytica	2683234	S	64	95	159	0.00001
Massilia violaceinigra	2045208	S	59	33	92	0.00001
Massilia forsythiae	2728020	S	32	12	44	0.00000
Massilia atriviolacea	2495579	S	14	9	23	0.00000
Massilia putida	1141883	S	12	6	18	0.00000
Pseudoduganella sp. HUAS MS19	3469873	S	48	16	64	0.00000
Pseudoduganella sp. UC29_106	3374553	S	28	6	34	0.00000
Pseudoduganella sp. UC29_71	3350174	S	27	14	41	0.00000
Pseudoduganella sp. SL102	2995154	S	15	35	50	0.00000
Pseudoduganella chitinolytica	34070	S	24	12	36	0.00000
Pseudoduganella armeniaca	2072590	S	20	12	32	0.00000
Pseudoduganella flava	871742	S	19	6	25	0.00000
Pseudoduganella lutea	321985	S	16	6	22	0.00000
Pseudoduganella plicata	321984	S	12	4	16	0.00000
Pseudoduganella aquatica	2660641	S	11	5	16	0.00000
Duganella dendranthematis	2728021	S	10	5	15	0.00000
Telluria mixta	34071	S	20	9	29	0.00000
Rugamonas sp. DEMB1	3039386	S	22	9	31	0.00000
Herbaspirillum seropedicae	964	S	88	43	131	0.00001
Herbaspirillum frisingense	92645	S	88	39	127	0.00001
Herbaspirillum sp. WKF16	3028312	S	30	18	48	0.00000
Herbaspirillum sp. meg3	2025949	S	20	3	23	0.00000
Herbaspirillum robiniae	2014887	S	22	12	34	0.00000
Herbaspirillum hiltneri	341045	S	19	6	25	0.00000
Herbaspirillum huttiense	863372	S	16	7	23	0.00000
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	18	16	34	0.00000
Janthinobacterium lividum	29581	S	14	71	85	0.00001
Janthinobacterium agaricidamnosum	55508	S	11	12	23	0.00000
Collimonas fungivorans	158899	S	30	15	45	0.00000
Collimonas pratensis	279113	S	10	5	15	0.00000
Noviherbaspirillum sp. ST 5-3	3349878	S	22	3	25	0.00000
Noviherbaspirillum sp. UKPF54	2601898	S	11	3	14	0.00000
Undibacterium sp. YM2	2058625	S	10	5	15	0.00000
Actimicrobium sp. CCC2.4	3048606	S	10	1	11	0.00000
Neoundibacterium parvum	401471	S	10	0	10	0.00000
Bordetella sp. 2513F-2	3679867	S	55	19	74	0.00001
Bordetella sp. N	1746199	S	39	7	46	0.00000
Bordetella holmesii	35814	S	72	16	88	0.00001
Bordetella petrii	94624	S	50	28	78	0.00001
Bordetella genomosp. 9	1416803	S	39	8	47	0.00000
Bordetella trematum	123899	S	30	8	38	0.00000
Bordetella bronchialis	463025	S	29	7	36	0.00000
Bordetella genomosp. 13	463040	S	27	9	36	0.00000
Bordetella flabilis	463014	S	23	3	26	0.00000
Bordetella hinzii	103855	S	22	11	33	0.00000
Bordetella bronchiseptica	518	S	16	145	161	0.00001
Bordetella genomosp. 8	1416806	S	10	2	12	0.00000
Achromobacter denitrificans	32002	S	109	57	166	0.00001
Achromobacter spanius	217203	S	106	100	206	0.00001
Achromobacter sp. MFA1 R4	1881016	S	10	42	52	0.00000
Achromobacter aegrifaciens	1287736	S	31	38	69	0.00000
Achromobacter anxifer	1287737	S	20	15	35	0.00000
Achromobacter xylosoxidans	85698	S	13	31	44	0.00000
Achromobacter insolitus	217204	S	13	5	18	0.00000
Alcaligenes sp. WGS1538	3366811	S	67	15	82	0.00001
Alcaligenes faecalis	511	S	21	75	96	0.00001
Castellaniella caeni	266123	S	55	10	65	0.00000
Castellaniella sp. MT123	3140381	S	15	32	47	0.00000
Castellaniella defragrans	75697	S	24	7	31	0.00000
Neopusillimonas aromaticivorans	2979868	S	94	16	110	0.00001
Orrella dioscoreae	1851544	S	51	14	65	0.00000
Pigmentiphaga sp. CHJ604	3081984	S	13	11	24	0.00000
Pigmentiphaga sp. H8	2488560	S	12	9	21	0.00000
Pigmentiphaga aceris	1940612	S	11	1	12	0.00000
Parapusillimonas sp. JC17	3445768	S	43	7	50	0.00000
Oligella urethralis	90245	S	30	0	30	0.00000
Kerstersia gyiorum	206506	S	34	5	39	0.00000
Paralcaligenes sp. KSB-10	2901142	S	34	2	36	0.00000
