name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. NHF165	2175864	S	22	4	26	0.00000
Streptomyces sp. NBC_00588	2975784	S	21	13	34	0.00000
Streptomyces sp. NBC_00385	2975733	S	20	27	47	0.00000
Streptomyces sp. NBC_00557	2975776	S	20	12	32	0.00000
Streptomyces sp. NBC_01361	2903838	S	20	34	54	0.00000
Streptomyces sp. Pv4-95	3049543	S	20	6	26	0.00000
Streptomyces sp. NBC_01334	2903827	S	19	26	45	0.00000
Streptomyces sp. CL7	3096006	S	19	45	64	0.00000
Streptomyces sp. NA04227	2742136	S	19	4	23	0.00000
Streptomyces sp. LZ34	3476642	S	19	7	26	0.00000
Streptomyces sp. NBC_01298	2903817	S	18	11	29	0.00000
Streptomyces sp. NBC_01317	2903822	S	18	7	25	0.00000
Streptomyces sp. A5-4	3384771	S	17	5	22	0.00000
Streptomyces sp. NBC_01497	2903885	S	17	3	20	0.00000
Streptomyces sp. MUM 178J	2791991	S	17	5	22	0.00000
Streptomyces sp. NBC_00090	2903619	S	17	11	28	0.00000
Streptomyces sp. CG4	408783	S	16	10	26	0.00000
Streptomyces sp. Qhu_M48	3435889	S	16	10	26	0.00000
Streptomyces sp. NBC_01020	2903722	S	15	305	320	0.00002
Streptomyces sp. W1SF4	2305220	S	15	9	24	0.00000
Streptomyces sp. BBFR109	3448172	S	15	46	61	0.00000
Streptomyces sp. SX92	3158972	S	14	9	23	0.00000
Streptomyces sp. NBC_01255	2903798	S	14	10	24	0.00000
Streptomyces sp. R41	3238632	S	14	8	22	0.00000
Streptomyces sp. NBC_00015	2903611	S	14	19	33	0.00000
Streptomyces sp. NBC_00286	2975701	S	13	4	17	0.00000
Streptomyces sp. Go-475	2072505	S	13	14	27	0.00000
Streptomyces sp. NBC_00390	2975736	S	13	4	17	0.00000
Streptomyces sp. NBC_00536	2975769	S	13	5	18	0.00000
Streptomyces sp. JL2001	3342488	S	12	6	18	0.00000
Streptomyces sp. NBC_00704	2975809	S	12	7	19	0.00000
Streptomyces sp. SCSIO 75703	3112165	S	12	6	18	0.00000
Streptomyces sp. SCSIO ZS0520	2892996	S	12	3	15	0.00000
Streptomyces sp. YPW6	2840373	S	12	14	26	0.00000
Streptomyces sp. NBC_00358	2975725	S	12	80	92	0.00001
Streptomyces sp. NBC_01166	2903755	S	12	9	21	0.00000
Streptomyces sp. RTd22	1841249	S	12	6	18	0.00000
Streptomyces sp. NBC_01304	2903818	S	11	2	13	0.00000
Streptomyces sp. CA-111067	3240046	S	11	3	14	0.00000
Streptomyces sp. SH5	3041765	S	11	21	32	0.00000
Streptomyces sp. NBC_00464	2975751	S	11	20	31	0.00000
Streptomyces sp. NBC_01803	2975946	S	11	1	12	0.00000
Streptomyces sp. Qhu-G9	3452799	S	11	5	16	0.00000
Streptomyces sp. WZ-12	3030210	S	10	3	13	0.00000
Streptomyces sp. NBC_01478	2903882	S	10	7	17	0.00000
Streptomyces sp. NBC_00582	2975783	S	10	5	15	0.00000
Streptomyces sp. ITFR-6	3075197	S	10	10	20	0.00000
Streptomyces sp. NBC_01465	2903878	S	10	2	12	0.00000
Streptomyces sp. NBC_00659	2903669	S	10	15	25	0.00000
Streptomyces sp. GMY02	1333528	S	10	2	12	0.00000
Streptomyces sp. NBC_01426	2975866	S	10	7	17	0.00000
Streptomyces incarnatus	665007	S	371	262	633	0.00004
Streptomyces boninensis	2039455	S	191	30	221	0.00001
Streptomyces pristinaespiralis	38300	S	112	60	172	0.00001
Streptomyces canus	58343	S	83	104	187	0.00001
Streptomyces anulatus	1892	S	43	129	172	0.00001
Streptomyces microflavus	1919	S	18	68	86	0.00000
Streptomyces graminofaciens	68212	S	14	6	20	0.00000
Streptomyces sp. enrichment culture	1795815	S	79	145	224	0.00001
Streptomyces ambofaciens	1889	S	71	50	121	0.00001
Streptomyces citrinus	3118173	S	66	25	91	0.00001
Streptomyces noursei	1971	S	58	46	104	0.00001
Streptomyces halobius	2879846	S	47	13	60	0.00000
Streptomyces venezuelae	54571	S	46	32	78	0.00000
Streptomyces xinghaiensis	1038928	S	42	13	55	0.00000
Streptomyces olivoreticuli	68246	S	40	14	54	0.00000
Streptomyces chengbuensis	3053466	S	37	16	53	0.00000
Streptomyces ipomoeae	103232	S	36	15	51	0.00000
Streptomyces phaeochromogenes	1923	S	34	35	69	0.00000
Streptomyces hygroscopicus	1912	S	10	14	24	0.00000
Streptomyces uncialis	1048205	S	28	6	34	0.00000
Streptomyces xanthophaeus	67385	S	28	18	46	0.00000
Streptomyces changanensis	2964669	S	28	12	40	0.00000
Streptomyces zaomyceticus	68286	S	27	16	43	0.00000
Streptomyces goshikiensis	1942	S	27	145	172	0.00001
Streptomyces buecherae	2763006	S	25	14	39	0.00000
Streptomyces europaeiscabiei	146819	S	23	16	39	0.00000
Streptomyces secundicynarae	3231715	S	20	9	29	0.00000
Streptomyces rimosus	1927	S	18	5	23	0.00000
Streptomyces qinzhouensis	2599401	S	18	5	23	0.00000
Streptomyces harbinensis	1176198	S	18	50	68	0.00000
Streptomyces anthocyanicus	68174	S	18	177	195	0.00001
Streptomyces durmitorensis	319947	S	17	7	24	0.00000
Streptomyces avidinii	1895	S	17	17	34	0.00000
Streptomyces spectabilis	68270	S	17	8	25	0.00000
Streptomyces reniochalinae	2250578	S	17	6	23	0.00000
Streptomyces cyaneochromogenes	2496836	S	17	10	27	0.00000
Streptomyces chartreusis	1969	S	16	22	38	0.00000
Streptomyces albus	1888	S	15	5	20	0.00000
Streptomyces hundungensis	1077946	S	15	6	21	0.00000
Streptomyces xiamenensis	408015	S	13	31	44	0.00000
Streptomyces celluloflavus	58344	S	13	4	17	0.00000
Streptomyces clavuligerus	1901	S	13	2	15	0.00000
Streptomyces violaceus	1936	S	12	18	30	0.00000
Streptomyces lincolnensis	1915	S	12	8	20	0.00000
Streptomyces niveus	193462	S	12	6	18	0.00000
Streptomyces erythrochromogenes	285574	S	11	10	21	0.00000
Streptomyces nigra	1827580	S	11	6	17	0.00000
Streptomyces achromogenes	67255	S	11	12	23	0.00000
Streptomyces collinus	42684	S	10	13	23	0.00000
Streptomyces hydrogenans	1873719	S	10	4	14	0.00000
Streptomyces ficellus	1977088	S	10	4	14	0.00000
Streptomyces spinosirectus	2906474	S	10	82	92	0.00001
Streptomyces angustmyceticus	285578	S	10	7	17	0.00000
Kitasatospora sp. NBC_01300	2903574	S	19	30	49	0.00000
Kitasatospora sp. NBC_01539	2903577	S	16	24	40	0.00000
Kitasatospora sp. NBC_01560	2975965	S	12	34	46	0.00000
Kitasatospora sp. NBC_00458	2903568	S	10	24	34	0.00000
Kitasatospora purpeofusca	67352	S	38	144	182	0.00001
Kitasatospora cathayae	3004092	S	29	46	75	0.00000
Kitasatospora papulosa	1464011	S	12	30	42	0.00000
Streptacidiphilus sp. P02-A3a	2704468	S	22	6	28	0.00000
Streptacidiphilus sp. PAMC 29251	3479768	S	17	4	21	0.00000
Streptacidiphilus sp. PB12-B1b	2705012	S	14	5	19	0.00000
Actinacidiphila sp. ITFR-21	3075199	S	16	10	26	0.00000
Actinacidiphila glaucinigra	235986	S	13	8	21	0.00000
Actinacidiphila reveromycinica	659352	S	12	9	21	0.00000
Embleya sp. MST-111070	3398231	S	14	1	15	0.00000
Microbacterium sp. H1-D42	2925844	S	67	32	99	0.00001
Microbacterium sp. HA-8	3234200	S	35	38	73	0.00000
Microbacterium sp. 10M-3C3	2483401	S	19	17	36	0.00000
Microbacterium sp. F51-2R	3445777	S	17	15	32	0.00000
Microbacterium sp. zg-B96	3049069	S	14	7	21	0.00000
Microbacterium sp. CGR1	1696072	S	12	202	214	0.00001
Microbacterium sp. KUDC0406	2909588	S	11	6	17	0.00000
Microbacterium sp. PMB16	3120157	S	10	8	18	0.00000
Microbacterium terricola	344163	S	170	55	225	0.00001
Microbacterium lacus	415217	S	125	15	140	0.00001
Microbacterium proteolyticum	1572644	S	50	16	66	0.00000
Microbacterium invictum	515415	S	29	8	37	0.00000
Microbacterium aurum	36805	S	21	11	32	0.00000
Microbacterium suwonense	683047	S	19	5	24	0.00000
Microbacterium caowuchunii	2614638	S	19	4	23	0.00000
Microbacterium oxydans	82380	S	17	38	55	0.00000
Microbacterium wangruii	3049073	S	16	5	21	0.00000
Microbacterium pygmaeum	370764	S	15	2	17	0.00000
Microbacterium marinum	421115	S	12	4	16	0.00000
Microbacterium oleivorans	273677	S	12	4	16	0.00000
Microbacterium aurantiacum	162393	S	11	3	14	0.00000
Leucobacter aridicollis	283878	S	61	18	79	0.00000
Leucobacter sp. W1153	3439064	S	37	12	49	0.00000
Leucobacter sp. HNU	3236805	S	14	9	23	0.00000
Leucobacter rhizosphaerae	2932245	S	36	27	63	0.00000
Leucobacter coleopterorum	2714933	S	20	11	31	0.00000
Leucobacter triazinivorans	1784719	S	15	13	28	0.00000
Leucobacter luti	340320	S	13	6	19	0.00000
Rathayibacter tritici	33888	S	113	28	141	0.00001
Rathayibacter rathayi	33887	S	48	12	60	0.00000
Rathayibacter iranicus	59737	S	35	4	39	0.00000
Rathayibacter sp. VKM Ac-2760	2609253	S	10	4	14	0.00000
Rathayibacter tanaceti	1671680	S	19	5	24	0.00000
Salinibacterium sp. NYA9b	3449824	S	13	80	93	0.00001
Salinibacterium sp. M195	2583374	S	12	47	59	0.00000
Salinibacterium sp. TMP30	3138237	S	12	25	37	0.00000
Salinibacterium sp. dk2585	2603292	S	10	3	13	0.00000
Leifsonia sp. McL0618	3415677	S	69	15	84	0.00000
Leifsonia sp. NPDC080035	3143936	S	11	4	15	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	10	6	16	0.00000
Leifsonia xyli	1575	S	39	10	49	0.00000
Curtobacterium sp. SP.BCo	3435229	S	24	13	37	0.00000
Curtobacterium sp. 458	3050069	S	14	62	76	0.00000
Curtobacterium flaccumfaciens	2035	S	11	13	24	0.00000
Protaetiibacter larvae	2592654	S	56	20	76	0.00000
Protaetiibacter intestinalis	2419774	S	47	21	68	0.00000
Cryobacterium breve	1259258	S	27	33	60	0.00000
Clavibacter michiganensis	28447	S	17	11	28	0.00000
Clavibacter zhangzhiyongii	2768071	S	15	20	35	0.00000
Agrococcus sp. SL85	2995141	S	13	11	24	0.00000
Agrococcus carbonis	684552	S	16	14	30	0.00000
Agromyces sp. MMS24-K17	3372850	S	10	5	15	0.00000
Agromyces soli	659012	S	11	6	17	0.00000
Plantibacter sp. MPB07	3388853	S	21	19	40	0.00000
Lacisediminihabitans sp. FW035	3470544	S	34	7	41	0.00000
Humibacter ginsenosidimutans	2599293	S	24	5	29	0.00000
Microcella daejeonensis	2994971	S	15	6	21	0.00000
Gulosibacter sp. ACHW.36C	3434457	S	12	2	14	0.00000
Frigoribacterium sp. 2-23	3415006	S	10	3	13	0.00000
Gryllotalpicola protaetiae	2419771	S	17	3	20	0.00000
Microterricola viridarii	412690	S	14	4	18	0.00000
Ruicaihuangia caeni	3042517	S	11	2	13	0.00000
Lysinibacter sp. HNR	3031408	S	11	0	11	0.00000
Rothia mucilaginosa	43675	S	947	91	1038	0.00006
Rothia dentocariosa	2047	S	39	1	40	0.00000
Rothia nasimurium	85336	S	17	1	18	0.00000
Arthrobacter sp. YC-RL1	1652545	S	129	220	349	0.00002
Arthrobacter sp. G.S.26	3433706	S	105	52	157	0.00001
Arthrobacter sp. Helios	2828862	S	41	10	51	0.00000
Arthrobacter sp. R-11	3404053	S	21	11	32	0.00000
Arthrobacter sp. Z4-13	2937817	S	17	27	44	0.00000
Arthrobacter sp. Z1-15	2937815	S	15	10	25	0.00000
Arthrobacter sp. zg-Y1171	2964610	S	13	68	81	0.00000
Arthrobacter globiformis	1665	S	84	36	120	0.00001
Arthrobacter gengyunqii	2886940	S	30	10	40	0.00000
Arthrobacter polaris	2813727	S	23	1	24	0.00000
Arthrobacter oryzae	409290	S	10	2	12	0.00000
Pseudarthrobacter sp. N5	3418416	S	24	3	27	0.00000
Pseudarthrobacter sp. 1G09	3416178	S	19	5	24	0.00000
Pseudarthrobacter sp. P1	3418418	S	14	1	15	0.00000
Pseudarthrobacter sp. alpha12b	3448128	S	11	2	13	0.00000
Pseudarthrobacter sp. O4	3418417	S	11	3	14	0.00000
Pseudarthrobacter sp. L1SW	2851598	S	10	2	12	0.00000
Pseudarthrobacter oxydans	1671	S	10	2	12	0.00000
Sinomonas sp. P47F7	3410987	S	27	4	31	0.00000
Sinomonas sp. R1AF57	2020377	S	12	67	79	0.00000
Paenarthrobacter sp. TA1.8	3400219	S	20	6	26	0.00000
Paenarthrobacter nicotinovorans	29320	S	21	22	43	0.00000
Paenarthrobacter nitroguajacolicus	211146	S	14	2	16	0.00000
Kocuria turfanensis	388357	S	17	3	20	0.00000
Kocuria rhizophila	72000	S	12	20	32	0.00000
Kocuria varians	1272	S	10	2	12	0.00000
Micrococcus terreus	574650	S	18	51	69	0.00000
Crystallibacter crystallopoietes	37928	S	60	4	64	0.00000
Psychromicrobium lacuslunae	1618207	S	12	0	12	0.00000
Brevibacterium oceani	358099	S	64	23	87	0.00000
Brevibacterium linens	1703	S	25	26	51	0.00000
Brevibacterium pigmentatum	1496080	S	14	18	32	0.00000
Brevibacterium sandarakinum	629680	S	10	2	12	0.00000
Saxibacter everestensis	2909229	S	160	6	166	0.00001
Terrabacter sp. C0L_2	3108389	S	137	17	154	0.00001
Phycicoccus jejuensis	367299	S	91	56	147	0.00001
Phycicoccus sp. HDW14	2714941	S	13	3	16	0.00000
Janibacter alittae	3115209	S	18	10	28	0.00000
Janibacter melonis	262209	S	10	2	12	0.00000
Pedococcus sp. KACC 23699	3149228	S	39	5	44	0.00000
Arsenicicoccus dermatophilus	1076331	S	17	2	19	0.00000
Isoptericola sp. AK164	3024246	S	87	37	124	0.00001
Isoptericola halotolerans	300560	S	10	3	13	0.00000
Cellulosimicrobium sp. PMB13	3120158	S	18	12	30	0.00000
Cellulosimicrobium protaetiae	2587808	S	14	38	52	0.00000
Xylanimonas protaetiae	2509457	S	20	4	24	0.00000
Xylanimonas allomyrinae	2509459	S	19	3	22	0.00000
Xylanimonas sp. McL0601	3414739	S	16	3	19	0.00000
Promicromonospora sp. NFX87	3402691	S	37	4	41	0.00000
Promicromonospora sp. CA-289581	3240013	S	11	0	11	0.00000
Ornithinimicrobium ciconiae	2594265	S	131	10	141	0.00001
Ornithinimicrobium sp. Y1847	3405419	S	39	4	43	0.00000
Ornithinimicrobium sp. W1665	3416666	S	12	1	13	0.00000
Ornithinimicrobium faecis	2934158	S	13	0	13	0.00000
Ornithinimicrobium cryptoxanthini	2934161	S	12	1	13	0.00000
Ornithinimicrobium avium	2283195	S	10	1	11	0.00000
Cellulomonas sp. Y8	2591145	S	50	16	66	0.00000
Cellulomonas sp.	40001	S	23	5	28	0.00000
Cellulomonas sp. C5510	2871170	S	20	14	34	0.00000
Cellulomonas fimi	1708	S	16	7	23	0.00000
Cellulomonas iranensis	76862	S	11	4	15	0.00000
Cellulomonas wangleii	2816956	S	10	4	14	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	28	11	39	0.00000
Brachybacterium ginsengisoli	1331682	S	14	4	18	0.00000
Brachybacterium saurashtrense	556288	S	10	3	13	0.00000
Demequina aurantiaca	676200	S	33	1	34	0.00000
Demequina sp. TMPB413	2881056	S	17	0	17	0.00000
Gephyromycinifex aptenodytis	2716227	S	42	8	50	0.00000
Ruania zhangjianzhongii	2603206	S	11	1	12	0.00000
Occultella kanbiaonis	2675754	S	11	1	12	0.00000
Beutenbergia cavernae	84757	S	18	2	20	0.00000
Miniimonas sp. S16	2171623	S	10	3	13	0.00000
Timonella sp. A28	3442640	S	23	0	23	0.00000
Kytococcus sedentarius	1276	S	14	2	16	0.00000
Trueperella pyogenes	1661	S	1100	29	1129	0.00006
Trueperella abortisuis	445930	S	12	0	12	0.00000
Schaalia odontolytica	1660	S	384	54	438	0.00003
Schaalia cardiffensis	181487	S	178	7	185	0.00001
Schaalia sp. HMT-172	3059028	S	138	35	173	0.00001
Schaalia sp. ZJ405	2709403	S	20	0	20	0.00000
Schaalia meyeri	52773	S	46	4	50	0.00000
Schaalia radingae	131110	S	31	1	32	0.00000
Schaalia turicensis	131111	S	20	4	24	0.00000
Actinomyces sp. oral taxon 414	712122	S	126	13	139	0.00001
Actinomyces sp. oral taxon 171	706438	S	36	11	47	0.00000
Actinomyces sp. 432	2057798	S	21	3	24	0.00000
Actinomyces sp. oral taxon 169	712116	S	12	10	22	0.00000
Actinomyces oris	544580	S	80	124	204	0.00001
Actinomyces respiraculi	2744574	S	31	2	33	0.00000
Actinomyces israelii	1659	S	18	1	19	0.00000
Actinomyces urogenitalis	103621	S	16	1	17	0.00000
Actinomyces radicidentis	111015	S	16	1	17	0.00000
Actinomyces trachealis	2763540	S	14	0	14	0.00000
Actinomyces massiliensis	461393	S	12	0	12	0.00000
Actinomyces slackii	52774	S	10	0	10	0.00000
Arcanobacterium buesumense	2722751	S	76	43	119	0.00001
Arcanobacterium haemolyticum	28264	S	21	2	23	0.00000
Arcanobacterium pinnipediorum	1503041	S	12	5	17	0.00000
Actinotignum urinale	190146	S	31	37	68	0.00000
Gleimia europaea	66228	S	49	6	55	0.00000
Pauljensenia hongkongensis	178339	S	43	4	47	0.00000
Boudabousia tangfeifanii	1912795	S	16	0	16	0.00000
Nanchangia anserum	2692125	S	11	0	11	0.00000
Cutibacterium acnes	1747	S	639	96	735	0.00004
Cutibacterium granulosum	33011	S	58	12	70	0.00000
Cutibacterium sp. V947	3446480	S	32	26	58	0.00000
Tessaracoccus sp. Z1128	3569181	S	62	78	140	0.00001
Tessaracoccus sp. G1721	3569183	S	29	47	76	0.00000
Tessaracoccus defluvii	1285901	S	36	42	78	0.00000
Propionibacterium australiense	119981	S	53	4	57	0.00000
Propionibacterium acidifaciens	556499	S	34	2	36	0.00000
Propionibacterium freudenreichii	1744	S	29	20	49	0.00000
Arachnia propionica	1750	S	46	2	48	0.00000
Arachnia rubra	1547448	S	38	1	39	0.00000
Microlunatus phosphovorus	29405	S	20	1	21	0.00000
Microlunatus elymi	2596828	S	17	1	18	0.00000
Microlunatus soli	630515	S	10	0	10	0.00000
Microlunatus sp. Gsoil 973	2672569	S	10	0	10	0.00000
Brooklawnia propionicigenes	3041175	S	54	10	64	0.00000
Raineyella fluvialis	2662261	S	40	5	45	0.00000
Acidipropionibacterium jensenii	1749	S	20	7	27	0.00000
Acidipropionibacterium acidipropionici	1748	S	15	3	18	0.00000
Propioniciclava sp. MC1595	2760308	S	12	3	15	0.00000
Luteococcus sp. OSA5	3401630	S	12	1	13	0.00000
Nocardioides sp. W7	2931390	S	26	5	31	0.00000
Nocardioides sp. HDW12B	2714939	S	25	3	28	0.00000
Nocardioides sp. NBC_00368	2976000	S	22	4	26	0.00000
Nocardioides sp. Kera G14	2884264	S	16	2	18	0.00000
Nocardioides sp. dk884	2662361	S	15	11	26	0.00000
Nocardioides sp. JS614	196162	S	10	2	12	0.00000
Nocardioides sp. R1-1	3383502	S	10	3	13	0.00000
Nocardioides baekrokdamisoli	1804624	S	31	2	33	0.00000
Nocardioides coralli	2872154	S	30	6	36	0.00000
Nocardioides rotundus	1774216	S	19	4	23	0.00000
Nocardioides zeae	1457234	S	19	3	22	0.00000
Nocardioides houyundeii	2045452	S	18	3	21	0.00000
Nocardioides marmotae	2663857	S	17	7	24	0.00000
Nocardioides scoriae	642780	S	17	3	20	0.00000
Nocardioides renjunii	3095075	S	12	4	16	0.00000
Mumia qirimensis	3234852	S	33	3	36	0.00000
Friedmanniella luteola	546871	S	36	3	39	0.00000
Solicola gregarius	2908642	S	14	1	15	0.00000
Micropruina glycogenica	75385	S	10	0	10	0.00000
Kribbella sp. NBC_00662	2975969	S	121	13	134	0.00001
Kribbella sp. HUAS MG21	3160966	S	80	7	87	0.00000
Kribbella sp. NBC_01505	2903580	S	43	2	45	0.00000
Kribbella sp. NBC_00709	2975972	S	30	3	33	0.00000
Kribbella sp. NBC_00482	2975968	S	27	2	29	0.00000
Kribbella sp. GL6	3419765	S	15	1	16	0.00000
Kribbella sp. NBC_00382	2975967	S	12	0	12	0.00000
Kribbella sp. CA-293567	3002436	S	12	0	12	0.00000
Kribbella sp. NBC_00889	2975974	S	11	0	11	0.00000
Kribbella qitaiheensis	1544730	S	12	0	12	0.00000
Micromonospora sp. SH-82	3132938	S	123	31	154	0.00001
Micromonospora sp. NBC_00617	2903587	S	52	77	129	0.00001
Micromonospora sp. WMMD882	3015151	S	33	14	47	0.00000
Micromonospora sp. NBC_01739	2975985	S	26	12	38	0.00000
Micromonospora sp. WMMD712	3016096	S	24	52	76	0.00000
Micromonospora sp. CA-263727	3239967	S	24	15	39	0.00000
Micromonospora sp. NBC_01796	2975987	S	22	12	34	0.00000
Micromonospora sp. WMMA1976	3014995	S	17	53	70	0.00000
Micromonospora sp. DPT	3142975	S	14	33	47	0.00000
Verrucosispora sp. NA02020	2742132	S	10	14	24	0.00000
Micromonospora echinaurantiaca	47857	S	29	10	39	0.00000
Micromonospora echinofusca	47858	S	27	12	39	0.00000
Micromonospora zamorensis	709883	S	25	10	35	0.00000
Micromonospora carbonacea	47853	S	18	36	54	0.00000
Micromonospora saelicesensis	285676	S	17	17	34	0.00000
Micromonospora rifamycinica	291594	S	14	21	35	0.00000
Micromonospora cathayae	3028804	S	13	3	16	0.00000
Micromonospora echinospora	1877	S	12	2	14	0.00000
Micromonospora terminaliae	1914461	S	12	6	18	0.00000
Micromonospora halotolerans	709879	S	12	7	19	0.00000
Micromonospora krabiensis	307121	S	12	3	15	0.00000
Micromonospora craniellae	2294034	S	10	3	13	0.00000
Actinoplanes sp. NBC_00393	2975953	S	17	10	27	0.00000
Actinoplanes sp. L3-i22	2836373	S	12	16	28	0.00000
Actinoplanes sp. CA-015351	3239897	S	12	9	21	0.00000
Actinoplanes sp. CA-030573	3239898	S	11	8	19	0.00000
Actinoplanes sp. CA-252034	3239906	S	10	7	17	0.00000
Actinoplanes ianthinogenes	122358	S	79	49	128	0.00001
Actinoplanes friuliensis	196914	S	56	10	66	0.00000
Dactylosporangium sp. AC04546	2862460	S	53	8	61	0.00000
Dactylosporangium sp. NBC_01737	2975959	S	22	3	25	0.00000
Dactylosporangium sp. McL0621	3415678	S	22	6	28	0.00000
Dactylosporangium sp. CS-047395	3239936	S	19	12	31	0.00000
Dactylosporangium sp. CA-092794	3239929	S	15	2	17	0.00000
Dactylosporangium sp. CS-033363	3239935	S	14	9	23	0.00000
Dactylosporangium fulvum	53359	S	65	18	83	0.00000
Dactylosporangium aurantiacum	35754	S	16	3	19	0.00000
Phytohabitans flavus	1076124	S	38	3	41	0.00000
Couchioplanes caeruleus	56438	S	27	4	31	0.00000
Krasilnikovia sp. MM14-A1004	3373541	S	25	3	28	0.00000
Longispora sp. K20-0274	3088255	S	12	0	12	0.00000
Catellatospora sp. IY07-71	2728827	S	11	1	12	0.00000
Amycolatopsis sp. CA-230715	2745196	S	66	4	70	0.00000
Amycolatopsis sp. NBC_00355	2975957	S	44	65	109	0.00001
Amycolatopsis sp. NBC_01480	2903562	S	17	2	19	0.00000
Amycolatopsis sp. FDAARGOS 1241	2778070	S	14	1	15	0.00000
Amycolatopsis mediterranei	33910	S	36	20	56	0.00000
Amycolatopsis albispora	1804986	S	18	4	22	0.00000
Amycolatopsis bartoniae	941986	S	10	1	11	0.00000
Amycolatopsis rhabdoformis	1448059	S	10	2	12	0.00000
Pseudonocardia sp. CA-142604	3240024	S	32	21	53	0.00000
Pseudonocardia sp. Cha107L01	3457576	S	18	2	20	0.00000
Pseudonocardia sp. DSM 110487	2865833	S	14	3	17	0.00000
Pseudonocardia petroleophila	37331	S	14	44	58	0.00000
Pseudonocardia saturnea	33909	S	13	20	33	0.00000
Pseudonocardia abyssalis	2792008	S	12	33	45	0.00000
Saccharothrix syringae	103733	S	107	12	119	0.00001
Saccharothrix sp. 6-C	2781735	S	20	5	25	0.00000
Saccharothrix sp. DSM 118769	3425867	S	10	1	11	0.00000
Saccharothrix isguenensis	1816181	S	33	3	36	0.00000
Saccharopolyspora erythraea	1836	S	69	6	75	0.00000
Saccharopolyspora sp. ID03-671	3073066	S	33	3	36	0.00000
Saccharopolyspora sp. CA-218241	3240027	S	11	1	12	0.00000
Saccharopolyspora spinosa	60894	S	20	7	27	0.00000
Allosaccharopolyspora coralli	2665642	S	103	6	109	0.00001
Lentzea sp. HUAS12	2951806	S	17	5	22	0.00000
Lentzea sp. DG1S-22	3108822	S	15	4	19	0.00000
Lentzea guizhouensis	1586287	S	18	1	19	0.00000
Actinomycetospora sp. CA-101289	3239893	S	28	2	30	0.00000
Actinomycetospora sp. CA-084318	3239892	S	23	1	24	0.00000
Actinomycetospora sp. CA-053990	3239891	S	10	1	11	0.00000
Kutzneria chonburiensis	1483604	S	30	6	36	0.00000
Kutzneria buriramensis	1045776	S	11	2	13	0.00000
Actinokineospora sp. UTMC 2448	2268449	S	29	2	31	0.00000
Actinokineospora sp. G85	3406626	S	10	0	10	0.00000
Saccharomonospora xinjiangensis	75294	S	23	2	25	0.00000
Alloactinosynnema sp. L-07	1653480	S	25	2	27	0.00000
Umezawaea sp. Da 62-37	3075927	S	12	0	12	0.00000
Nonomuraea fuscirosea	1291556	S	68	7	75	0.00000
Nonomuraea sp. CA-143628	3239997	S	16	4	20	0.00000
Nonomuraea sp. NBC_01738	2976003	S	14	2	16	0.00000
Nonomuraea gerenzanensis	93944	S	31	4	35	0.00000
Nonomuraea coxensis	404386	S	26	3	29	0.00000
Nonomuraea fastidiosa	46173	S	11	43	54	0.00000
Streptosporangium sp. CA-115845	3240071	S	48	130	178	0.00001
Microbispora maris	3144104	S	69	12	81	0.00000
Microtetraspora malaysiensis	161358	S	34	4	38	0.00000
Thermobispora bispora	2006	S	12	1	13	0.00000
Actinomadura sp. WMMB 499	1219491	S	13	2	15	0.00000
Actinomadura nitritigenes	134602	S	20	9	29	0.00000
Actinomadura madurae	1993	S	19	8	27	0.00000
Actinomadura graeca	2750812	S	10	2	12	0.00000
Spirillospora sp. CA-294931	3240042	S	25	9	34	0.00000
Actinoallomurus sp. CA-150999	3239887	S	18	1	19	0.00000
Thermomonospora curvata	2020	S	15	1	16	0.00000
Nocardiopsis dassonvillei	2014	S	10	23	33	0.00000
Streptomonospora litoralis	2498135	S	13	0	13	0.00000
Jiangella alkaliphila	419479	S	204	20	224	0.00001
Jiangella sp. DSM 45060	1798224	S	17	1	18	0.00000
Modestobacter sp. L9-4	2851567	S	58	34	92	0.00001
Modestobacter italicus	2732864	S	10	6	16	0.00000
Geodermatophilus sp. URMC 63	3423415	S	28	19	47	0.00000
Geodermatophilus sp. URMC 64	3423416	S	13	7	20	0.00000
Frankia sp. ArI3	1858	S	28	2	30	0.00000
Pseudofrankia inefficax	298654	S	33	1	34	0.00000
Parafrankia sp. EAN1pec	298653	S	14	0	14	0.00000
Georgenia muralis	154117	S	19	12	31	0.00000
Georgenia sp. SUBG003	1497974	S	12	1	13	0.00000
Epidermidibacterium keratini	1891644	S	45	3	48	0.00000
Actinopolyspora erythraea	414996	S	17	0	17	0.00000
Nakamurella multipartita	53461	S	10	1	11	0.00000
Catenulispora acidiphila	304895	S	15	0	15	0.00000
Candidatus Planktophila sulfonica	1884904	S	10	0	10	0.00000
Stackebrandtia nassauensis	283811	S	14	0	14	0.00000
Conexibacter sp. SYSU D00693	2812560	S	77	37	114	0.00001
Conexibacter woesei	191495	S	28	5	33	0.00000
Baekduia sp. Peel2402	3458296	S	32	9	41	0.00000
Baekduia soli	496014	S	23	7	30	0.00000
Baekduia alba	2997333	S	11	3	14	0.00000
Svornostia abyssi	2898438	S	37	7	44	0.00000
