name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Intestinibaculum porci	2487118	S	409	6	415	0.00002
Amedibacterium intestinale	2583452	S	211	20	231	0.00001
Allobaculum mucilyticum	2834459	S	109	5	114	0.00000
Allobaculum sp. Allo2	2853432	S	14	0	14	0.00000
Allocoprobacillus halotolerans	2944914	S	102	4	106	0.00000
Massilimicrobiota timonensis	1776392	S	84	314	398	0.00002
Solobacterium moorei	102148	S	74	10	84	0.00000
Faecalibaculum rodentium	1702221	S	60	0	60	0.00000
Erysipelothrix sp. HDW6A	2714928	S	16	17	33	0.00000
Turicibacter bilis	2735723	S	243	336	579	0.00002
Turicibacter sp. H121	1712675	S	27	109	136	0.00001
Turicibacter sanguinis	154288	S	36	0	36	0.00000
Streptococcus salivarius	1304	S	6007	5239	11246	0.00047
Streptococcus sp. ZY1909104	3233335	S	395	155	550	0.00002
Streptococcus sp. A12	1759399	S	316	143	459	0.00002
Streptococcus sp. KHUD_013	3413147	S	284	245	529	0.00002
Streptococcus sp. FDAARGOS_192	1839799	S	70	147	217	0.00001
Streptococcus sp. KHUD_012	3229851	S	56	63	119	0.00000
Streptococcus sp. oral taxon 061	712623	S	46	23	69	0.00000
Streptococcus sp. KHUD_017	3466459	S	46	24	70	0.00000
Streptococcus sp. CP1998	3238303	S	44	51	95	0.00000
Streptococcus sp. LPB0220	2610896	S	42	32	74	0.00000
Streptococcus sp. FSL W7-1342	2954545	S	37	290	327	0.00001
Streptococcus sp. Marseille-Q3533	2759692	S	37	10	47	0.00000
Streptococcus sp. FSL K6-1323	2954513	S	37	194	231	0.00001
Streptococcus sp. HSISS2	1316411	S	29	54	83	0.00000
Streptococcus sp. KHUD_014	3434353	S	23	9	32	0.00000
Streptococcus sp. FSL R7-0248	2975324	S	23	68	91	0.00000
Streptococcus sp. KHUD_015	3434352	S	19	10	29	0.00000
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	19	8	27	0.00000
Streptococcus sp. 11-4097	2828286	S	18	17	35	0.00000
Streptococcus sp. KHUD_011	3157334	S	17	16	33	0.00000
Streptococcus sp. SN-1	3074854	S	16	13	29	0.00000
Streptococcus sp. 517s	3469231	S	14	9	23	0.00000
Streptococcus sp. HSISS3	1316412	S	13	23	36	0.00000
Streptococcus sp. oral taxon 431	712633	S	11	5	16	0.00000
Streptococcus suis	1307	S	1005	1782	2787	0.00012
Streptococcus parasanguinis	1318	S	933	469	1402	0.00006
Streptococcus agalactiae	1311	S	592	2616	3208	0.00013
Streptococcus parasuis	1501662	S	555	99	654	0.00003
Streptococcus mitis	28037	S	247	157	404	0.00002
Streptococcus gwangjuensis	1433513	S	20	21	41	0.00000
Streptococcus toyakuensis	2819619	S	12	18	30	0.00000
Streptococcus gordonii	1302	S	312	33	345	0.00001
Streptococcus mutans	1309	S	242	31	273	0.00001
Streptococcus oralis	1303	S	228	177	405	0.00002
Streptococcus sanguinis	1305	S	197	511	708	0.00003
Streptococcus thermophilus	1308	S	181	909	1090	0.00005
Streptococcus australis	113107	S	178	152	330	0.00001
Streptococcus vestibularis	1343	S	169	56	225	0.00001
Streptococcus anginosus	1328	S	117	203	320	0.00001
Streptococcus intermedius	1338	S	15	4	19	0.00000
Streptococcus pasteurianus	197614	S	114	357	471	0.00002
Streptococcus ilei	1156431	S	81	82	163	0.00001
Streptococcus lutetiensis	150055	S	81	42	123	0.00001
Streptococcus rubneri	1234680	S	54	33	87	0.00000
Streptococcus infantis	68892	S	54	10	64	0.00000
Streptococcus equinus	1335	S	51	10	61	0.00000
Streptococcus pneumoniae	1313	S	47	57	104	0.00000
Streptococcus koreensis	2382163	S	47	48	95	0.00000
Streptococcus alactolyticus	29389	S	47	7	54	0.00000
Streptococcus cristatus	45634	S	45	4	49	0.00000
Streptococcus dentalis	3098075	S	39	48	87	0.00000
Streptococcus lactarius	684066	S	35	3	38	0.00000
Streptococcus lingualis	3098076	S	30	33	63	0.00000
Streptococcus pluranimalium	82348	S	29	1	30	0.00000
Streptococcus dysgalactiae	1334	S	14	67	81	0.00000
Streptococcus equi	1336	S	12	0	12	0.00000
Streptococcus uberis	1349	S	21	0	21	0.00000
Streptococcus hillyeri	2282420	S	20	0	20	0.00000
Streptococcus oriscaviae	2781599	S	18	0	18	0.00000
Streptococcus infantarius	102684	S	15	12	27	0.00000
Streptococcus canis	1329	S	14	1	15	0.00000
Streptococcus periodonticum	2490633	S	14	24	38	0.00000
Streptococcus parapneumoniae	2993430	S	14	13	27	0.00000
Streptococcus tangpeifui	2709400	S	12	0	12	0.00000
Streptococcus ruminicola	2686210	S	11	11	22	0.00000
Streptococcus porcinus	1340	S	11	0	11	0.00000
Lactococcus petauri	1940789	S	35	40	75	0.00000
Lactococcus cremoris	1359	S	26	50	76	0.00000
Lactococcus lactis	1358	S	25	61	86	0.00000
Pseudolactococcus raffinolactis	1366	S	37	2	39	0.00000
Enterococcus faecium	1352	S	1355	3519	4874	0.00020
Enterococcus casseliflavus	37734	S	482	198	680	0.00003
Enterococcus cecorum	44008	S	129	6	135	0.00001
Enterococcus durans	53345	S	127	6	133	0.00001
Enterococcus faecalis	1351	S	94	176	270	0.00001
Enterococcus gilvus	160453	S	40	0	40	0.00000
Enterococcus gallinarum	1353	S	24	13	37	0.00000
Enterococcus dispar	44009	S	22	1	23	0.00000
Enterococcus avium	33945	S	12	0	12	0.00000
Melissococcus plutonius	33970	S	89	1	90	0.00000
Vagococcus fluvialis	2738	S	18	2	20	0.00000
Vagococcus teuberi	519472	S	11	18	29	0.00000
Tetragenococcus halophilus	51669	S	21	4	25	0.00000
Limosilactobacillus reuteri	1598	S	653	84	737	0.00003
Limosilactobacillus fermentum	1613	S	289	52	341	0.00001
Limosilactobacillus mucosae	97478	S	181	25	206	0.00001
Limosilactobacillus vaginalis	1633	S	15	1	16	0.00000
Ligilactobacillus ruminis	1623	S	434	17	451	0.00002
Ligilactobacillus salivarius	1624	S	101	14	115	0.00000
Ligilactobacillus murinus	1622	S	38	15	53	0.00000
Ligilactobacillus agilis	1601	S	23	1	24	0.00000
Ligilactobacillus acidipiscis	89059	S	10	0	10	0.00000
Weissella confusa	1583	S	217	26	243	0.00001
Lactobacillus iners	147802	S	38	2	40	0.00000
Lactobacillus helveticus	1587	S	22	19	41	0.00000
Lactobacillus amylovorus	1604	S	22	8	30	0.00000
Lactobacillus delbrueckii	1584	S	21	5	26	0.00000
Lactobacillus kullabergensis	1218493	S	21	4	25	0.00000
Lactobacillus panisapium	2012495	S	18	0	18	0.00000
Lactobacillus johnsonii	33959	S	15	6	21	0.00000
Levilactobacillus zymae	267363	S	61	3	64	0.00000
Levilactobacillus brevis	1580	S	57	8	65	0.00000
Levilactobacillus parabrevis	357278	S	52	3	55	0.00000
Levilactobacillus namurensis	380393	S	19	1	20	0.00000
Levilactobacillus suantsaii	2292255	S	11	1	12	0.00000
Lentilactobacillus laojiaonis	2883998	S	36	0	36	0.00000
Lentilactobacillus terminaliae	3003483	S	33	0	33	0.00000
Lentilactobacillus curieae	1138822	S	16	0	16	0.00000
Lactiplantibacillus plantarum	1590	S	53	37	90	0.00000
Liquorilactobacillus satsumensis	259059	S	30	4	34	0.00000
Liquorilactobacillus nagelii	82688	S	27	4	31	0.00000
Liquorilactobacillus hordei	468911	S	10	3	13	0.00000
Pediococcus argentinicus	480391	S	22	4	26	0.00000
Pediococcus damnosus	51663	S	11	12	23	0.00000
Bombilactobacillus folatiphilus	2923362	S	49	0	49	0.00000
Bombilactobacillus thymidiniphilus	2923363	S	12	0	12	0.00000
Leuconostoc mesenteroides	1245	S	49	9	58	0.00000
Lacticaseibacillus paracasei	1597	S	16	10	26	0.00000
Agrilactobacillus fermenti	2586909	S	43	0	43	0.00000
Companilactobacillus alimentarius	1602	S	10	0	10	0.00000
Fructilactobacillus vespulae	1249630	S	17	0	17	0.00000
Acetilactobacillus jinshanensis	1720083	S	17	0	17	0.00000
Granulicatella adiacens	46124	S	335	15	350	0.00001
Granulicatella elegans	137732	S	29	5	34	0.00000
Jeotgalibaca ciconiae	2496265	S	25	1	26	0.00000
Jeotgalibaca arthritidis	1868794	S	18	2	20	0.00000
Jeotgalibaca dankookensis	708126	S	12	0	12	0.00000
Jeotgalibaca sp. MA1X17-3	2908211	S	10	0	10	0.00000
Alloiococcus sp. CFN-8	3416081	S	38	0	38	0.00000
Trichococcus shcherbakoviae	2094020	S	15	14	29	0.00000
Carnobacterium maltaromaticum	2751	S	10	5	15	0.00000
Abiotrophia defectiva	46125	S	63	1	64	0.00000
Aerococcus urinaehominis	128944	S	14	7	21	0.00000
Ignavigranum ruoffiae	89093	S	33	0	33	0.00000
Ruoffia tabacinasalis	87458	S	14	1	15	0.00000
Bacillus sp. DX3.1	3052091	S	35	7	42	0.00000
Bacillus sp. Y1	352858	S	23	1	24	0.00000
Bacillus sp. S3	486398	S	19	1	20	0.00000
Bacillus sp. YBsi01	3139388	S	16	3	19	0.00000
Bacillus sp. ms-22	2683680	S	12	3	15	0.00000
Bacillus sp. NEB1478	3073816	S	11	0	11	0.00000
Bacillus sp. Cs-700	2589818	S	11	9	20	0.00000
Bacillus cereus	1396	S	27	1725	1752	0.00007
Bacillus mycoides	1405	S	21	3	24	0.00000
Bacillus pseudomycoides	64104	S	15	0	15	0.00000
Bacillus velezensis	492670	S	28	56	84	0.00000
Bacillus vallismortis	72361	S	12	2	14	0.00000
Bacillus paralicheniformis	1648923	S	11	10	21	0.00000
Bacillus aquiflavi	2672567	S	20	0	20	0.00000
Bacillus infantis	324767	S	20	0	20	0.00000
Bacillus kandeliae	3129297	S	19	1	20	0.00000
Bacillus swezeyi	1925020	S	19	0	19	0.00000
Bacillus smithii	1479	S	10	2	12	0.00000
Bacillus weihaiensis	1547283	S	10	0	10	0.00000
Lysinibacillus xylanilyticus	582475	S	73	15	88	0.00000
Lysinibacillus sp. G01H	3026425	S	20	61	81	0.00000
Lysinibacillus sp. 38-6	3385991	S	10	1	11	0.00000
Lysinibacillus macroides	33935	S	44	9	53	0.00000
Lysinibacillus fusiformis	28031	S	18	5	23	0.00000
Lysinibacillus agricola	2590012	S	10	1	11	0.00000
Virgibacillus sp. SK37	403957	S	63	9	72	0.00000
Virgibacillus sp. Bac330	2419841	S	39	6	45	0.00000
Virgibacillus sp. MSP4-1	2700081	S	39	1	40	0.00000
Virgibacillus salidurans	2831673	S	38	1	39	0.00000
Virgibacillus halodenitrificans	1482	S	35	3	38	0.00000
Virgibacillus natechei	1216297	S	25	9	34	0.00000
Virgibacillus necropolis	163877	S	12	0	12	0.00000
Neobacillus sp. OS1-2	3070680	S	21	9	30	0.00000
Neobacillus sp. FSL H8-0543	2954672	S	18	6	24	0.00000
Neobacillus sp. C211	3450747	S	18	9	27	0.00000
Neobacillus sp. PS3-12	3070677	S	17	3	20	0.00000
Neobacillus sp. 114	3048535	S	14	8	22	0.00000
Neobacillus sp. YX16	3047874	S	12	12	24	0.00000
Neobacillus sp. WH10	3047873	S	11	6	17	0.00000
Neobacillus sp. DY30	3047871	S	10	21	31	0.00000
Neobacillus sp. OS1-33	3070683	S	10	6	16	0.00000
Neobacillus oceani	3115292	S	10	0	10	0.00000
Priestia megaterium	1404	S	50	31	81	0.00000
Priestia filamentosa	1402861	S	38	1	39	0.00000
Priestia aryabhattai	412384	S	29	39	68	0.00000
Priestia flexa	86664	S	18	1	19	0.00000
Priestia koreensis	284581	S	11	0	11	0.00000
Peribacillus sp. B-H-3	3400420	S	12	0	12	0.00000
Peribacillus frigoritolerans	450367	S	17	47	64	0.00000
Peribacillus butanolivorans	421767	S	11	26	37	0.00000
Niallia sp. RD1	2962858	S	15	2	17	0.00000
Niallia sp. Kr1	3064703	S	14	0	14	0.00000
Niallia sp. Man26	2912824	S	11	1	12	0.00000
Niallia taxi	2499688	S	44	3	47	0.00000
Niallia circulans	1397	S	21	1	22	0.00000
Niallia oryzisoli	1737571	S	16	0	16	0.00000
Heyndrickxia coagulans	1398	S	28	51	79	0.00000
Heyndrickxia oleronia	38875	S	15	7	22	0.00000
Heyndrickxia sp. MSNUG	3136677	S	12	0	12	0.00000
Heyndrickxia sporothermodurans	46224	S	11	1	12	0.00000
Oceanobacillus iheyensis	182710	S	23	28	51	0.00000
Mesobacillus subterraneus	285983	S	50	5	55	0.00000
Mesobacillus jeotgali	129985	S	14	1	15	0.00000
Mesobacillus maritimus	1643336	S	11	0	11	0.00000
Metabacillus litoralis	152268	S	12	26	38	0.00000
Halobacillus mangrovi	402384	S	27	0	27	0.00000
Halobacillus sp. SY10	3381356	S	16	0	16	0.00000
Halobacillus andaensis	1176239	S	15	0	15	0.00000
Cytobacillus firmus	1399	S	27	17	44	0.00000
Rossellomorea marisflavi	189381	S	34	1	35	0.00000
Rossellomorea sp. DA94	3038653	S	12	4	16	0.00000
Pontibacillus sp. HMF3514	2692425	S	42	1	43	0.00000
Pontibacillus chungwhensis	265426	S	10	0	10	0.00000
Amphibacillus sp. Q70	3453416	S	40	2	42	0.00000
Amphibacillus xylanus	1449	S	15	0	15	0.00000
Psychrobacillus psychrodurans	126157	S	25	3	28	0.00000
Psychrobacillus psychrotolerans	126156	S	16	1	17	0.00000
Sutcliffiella horikoshii	79883	S	30	12	42	0.00000
Terribacillus saccharophilus	361277	S	21	0	21	0.00000
Terribacillus aidingensis	586416	S	17	0	17	0.00000
Salimicrobium sp. PL1-032A	3095364	S	32	1	33	0.00000
Alkalihalobacillus sp. AL-G	2926399	S	17	0	17	0.00000
Salicibibacter halophilus	2502791	S	12	0	12	0.00000
Schinkia sp. CFF1	3401146	S	24	1	25	0.00000
Sediminibacillus dalangtanensis	2729421	S	23	0	23	0.00000
Caldalkalibacillus thermarum	296745	S	21	2	23	0.00000
Salisediminibacterium beveridgei	632773	S	11	0	11	0.00000
Evansella sp. LMS18	2924033	S	16	0	16	0.00000
Pradoshia sp. D12	2651284	S	18	0	18	0.00000
Ornithinibacillus sp. FSL M8-0202	2921616	S	12	0	12	0.00000
Gottfriedia acidiceleris	371036	S	17	0	17	0.00000
Anaerobacillus isosaccharinicus	1532552	S	16	0	16	0.00000
Caldifermentibacillus hisashii	996558	S	15	32	47	0.00000
Gracilibacillus salitolerans	2663022	S	10	0	10	0.00000
Pseudobacillus badius	1455	S	12	0	12	0.00000
Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016	3077789	S	11	0	11	0.00000
Paenibacillus sp. FSL R7-0345	2954535	S	108	26	134	0.00001
Paenibacillus sp. EC2-1	3388665	S	45	2	47	0.00000
Paenibacillus sp. PK3_47	2072642	S	33	3	36	0.00000
Paenibacillus sp. JNUCC31	2777983	S	33	14	47	0.00000
Paenibacillus sp. FSL R7-0216	2921677	S	32	2	34	0.00000
Paenibacillus sp. DYY-L-2	3447013	S	28	8	36	0.00000
Paenibacillus sp. FSL L8-0340	2954685	S	26	43	69	0.00000
Paenibacillus sp. QZ-Y1	3414511	S	24	7	31	0.00000
Paenibacillus sp. MBLB4367	3384767	S	23	1	24	0.00000
Paenibacillus sp. BR2-3	3048494	S	23	2	25	0.00000
Paenibacillus sp. FSL K6-1096	2921460	S	20	3	23	0.00000
Paenibacillus sp. FSL K6-2441	2954679	S	20	3	23	0.00000
Paenibacillus sp. strain BS8-2	3569180	S	19	1	20	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	18	51	69	0.00000
Paenibacillus sp. HWE-109	1306526	S	18	1	19	0.00000
Paenibacillus sp. 19GGS1-52	2758563	S	15	1	16	0.00000
Paenibacillus sp. RUD330	2023772	S	15	1	16	0.00000
Paenibacillus sp. 32O-W	1695218	S	14	1	15	0.00000
Paenibacillus sp. URB8-2	2741301	S	14	3	17	0.00000
Paenibacillus sp. KN14-4R	3445773	S	14	1	15	0.00000
Paenibacillus sp. FSL W8-0426	2921714	S	13	1	14	0.00000
Paenibacillus sp. SYP-B4298	2996034	S	13	0	13	0.00000
Paenibacillus sp. FSL K6-3182	2921495	S	13	3	16	0.00000
Paenibacillus sp. FSL R7-0189	2921673	S	12	307	319	0.00001
Paenibacillus sp. PK4536	3024576	S	12	30	42	0.00000
Paenibacillus sp. YPG26	2878915	S	11	1	12	0.00000
Paenibacillus sp. IHBB 10380	1566358	S	11	1	12	0.00000
Paenibacillus sp. 37	2607911	S	11	216	227	0.00001
Paenibacillus sp. FSL R7-0331	1536773	S	11	3	14	0.00000
Paenibacillus sp. FSL H3-0469	2954506	S	10	15	25	0.00000
Paenibacillus sp. S-38	3416710	S	10	1	11	0.00000
Paenibacillus sp. FSL H8-0537	2921399	S	10	4	14	0.00000
Paenibacillus sp. KS-LC4	2979727	S	10	3	13	0.00000
Paenibacillus sp. BIHB 4019	1870819	S	10	2	12	0.00000
Paenibacillus urinalis	521520	S	100	11	111	0.00000
Paenibacillus lutimineralis	2707005	S	76	9	85	0.00000
Paenibacillus kribbensis	172713	S	65	25	90	0.00000
Paenibacillus algicola	2565926	S	61	4	65	0.00000
Paenibacillus konkukensis	2020716	S	42	5	47	0.00000
Paenibacillus glycanilyticus	126569	S	34	8	42	0.00000
Paenibacillus chitinolyticus	79263	S	32	2	34	0.00000
Paenibacillus ihbetae	1870820	S	30	13	43	0.00000
Paenibacillus cellulositrophicus	562959	S	29	45	74	0.00000
Paenibacillus amylolyticus	1451	S	29	73	102	0.00000
Paenibacillus guangzhouensis	1473112	S	29	2	31	0.00000
Paenibacillus naphthalenovorans	162209	S	23	2	25	0.00000
Paenibacillus larvae	1464	S	23	10	33	0.00000
Paenibacillus thiaminolyticus	49283	S	22	8	30	0.00000
Paenibacillus polygoni	3050112	S	22	1	23	0.00000
Paenibacillus spongiae	2909671	S	22	1	23	0.00000
Paenibacillus donghaensis	414771	S	22	1	23	0.00000
Paenibacillus elgii	189691	S	20	2	22	0.00000
Paenibacillus tritici	1873425	S	19	6	25	0.00000
Paenibacillus beijingensis	1126833	S	18	1	19	0.00000
Paenibacillus lentus	1338368	S	17	1	18	0.00000
Paenibacillus durus	44251	S	14	3	17	0.00000
Paenibacillus silvae	1325358	S	13	2	15	0.00000
Paenibacillus crassostreae	1763538	S	12	1	13	0.00000
Paenibacillus tundrae	528187	S	12	3	15	0.00000
Paenibacillus barcinonensis	198119	S	12	2	14	0.00000
Paenibacillus swuensis	1178515	S	11	0	11	0.00000
Paenibacillus roseipurpureus	2918901	S	11	0	11	0.00000
Paenibacillus macerans	44252	S	11	0	11	0.00000
Paenibacillus stellifer	169760	S	11	1	12	0.00000
Paenibacillus alvei	44250	S	10	0	10	0.00000
Paenibacillus rhizovicinus	2704463	S	10	0	10	0.00000
Paenibacillus kyungheensis	1452732	S	10	17	27	0.00000
Paenibacillus marchantiae	3026433	S	10	15	25	0.00000
Paenibacillus polymyxa	1406	S	10	100	110	0.00000
Brevibacillus sp. WF146	319501	S	175	80	255	0.00001
Brevibacillus ruminantium	2950604	S	24	6	30	0.00000
Brevibacillus fluminis	511487	S	19	1	20	0.00000
Brevibacillus laterosporus	1465	S	17	27	44	0.00000
Brevibacillus brevis	1393	S	17	20	37	0.00000
Brevibacillus marinus	2496837	S	13	1	14	0.00000
Brevibacillus choshinensis	54911	S	12	2	14	0.00000
Cohnella candida	2674991	S	42	6	48	0.00000
Cohnella sp. LGH	1619153	S	14	8	22	0.00000
Thermobacillus composti	377615	S	56	17	73	0.00000
Aneurinibacillus sp. Ricciae_BoGa-3	3022697	S	12	8	20	0.00000
Pristimantibacillus sp. PTI5	3400422	S	13	6	19	0.00000
Staphylococcus chromogenes	46126	S	59	4	63	0.00000
Staphylococcus pseudintermedius	283734	S	43	7	50	0.00000
Staphylococcus aureus	1280	S	46	187	233	0.00001
Staphylococcus epidermidis	1282	S	35	7	42	0.00000
Staphylococcus hominis	1290	S	28	3	31	0.00000
Staphylococcus lutrae	155085	S	21	0	21	0.00000
Staphylococcus simulans	1286	S	18	1	19	0.00000
Staphylococcus caprae	29380	S	14	1	15	0.00000
Nosocomiicoccus massiliensis	1232430	S	119	5	124	0.00001
Macrococcoides caseolyticum	69966	S	38	21	59	0.00000
Macrococcoides canis	1855823	S	11	2	13	0.00000
Macrococcus armenti	2875764	S	10	2	12	0.00000
Mammaliicoccus sciuri	1296	S	18	1	19	0.00000
Jeotgalicoccus saudimassiliensis	1461582	S	12	0	12	0.00000
Sporosarcina sp. Marseille-Q4063	2810514	S	18	4	22	0.00000
Sporosarcina sp. Marseille-Q4943	2942204	S	10	15	25	0.00000
Sporosarcina jeotgali	3020056	S	66	10	76	0.00000
Sporosarcina pasteurii	1474	S	26	12	38	0.00000
Sporosarcina ureae	1571	S	22	3	25	0.00000
Sporosarcina trichiuri	3056445	S	18	1	19	0.00000
Planococcus sp. PAMC 21323	1526927	S	20	7	27	0.00000
Planococcus shixiaomingii	3058393	S	25	2	27	0.00000
Planococcus lenghuensis	2213202	S	19	0	19	0.00000
Planococcus maritimus	192421	S	17	6	23	0.00000
Planococcus glaciei	459472	S	11	10	21	0.00000
Planococcus shenhongbingii	3058398	S	10	1	11	0.00000
Ureibacillus chungkukjangi	1202712	S	11	12	23	0.00000
Kurthia zopfii	1650	S	11	34	45	0.00000
Chryseomicrobium aureum	1441723	S	31	2	33	0.00000
Paenisporosarcina antarctica	417367	S	22	1	23	0.00000
Solibacillus sp. FSL R5-0691	2921653	S	11	5	16	0.00000
Jeotgalibacillus malaysiensis	1508404	S	10	0	10	0.00000
Gemella sanguinis	84135	S	174	10	184	0.00001
Gemella haemolysans	1379	S	48	2	50	0.00000
Gemella morbillorum	29391	S	30	2	32	0.00000
Alicyclobacillus acidoterrestris	1450	S	65	0	65	0.00000
Alicyclobacillus sp. SO9	2665646	S	20	0	20	0.00000
Alicyclobacillus cycloheptanicus	1457	S	27	0	27	0.00000
Alicyclobacillus acidocaldarius	405212	S	23	0	23	0.00000
Alicyclobacillus fastidiosus	392011	S	12	0	12	0.00000
Effusibacillus dendaii	2743772	S	34	0	34	0.00000
Tumebacillus avium	1903704	S	22	1	23	0.00000
Geobacillus thermocatenulatus	33938	S	22	46	68	0.00000
Anoxybacillus flavithermus	33934	S	32	26	58	0.00000
Exiguobacterium antarcticum	132920	S	20	1	21	0.00000
Exiguobacterium aurantiacum	33987	S	16	13	29	0.00000
Exiguobacterium mexicanum	340146	S	14	10	24	0.00000
Exiguobacterium profundum	307643	S	13	7	20	0.00000
Hydrogenibacillus sp. N12	2866627	S	17	0	17	0.00000
Fictibacillus sp. JL2B1089	3399565	S	98	9	107	0.00000
Fictibacillus sp. KU28468	2991053	S	16	0	16	0.00000
Fictibacillus enclensis	1017270	S	18	0	18	0.00000
Listeria seeligeri	1640	S	19	5	24	0.00000
Listeria sp. PSOL-1	1844999	S	17	0	17	0.00000
Listeria monocytogenes	1639	S	15	7	22	0.00000
Listeria ivanovii	1638	S	11	0	11	0.00000
Listeria innocua	1642	S	11	2	13	0.00000
Paenilisteria newyorkensis	1497681	S	13	1	14	0.00000
Laceyella sacchari	37482	S	26	0	26	0.00000
Novibacillus thermophilus	1471761	S	23	0	23	0.00000
Polycladomyces abyssicola	1125966	S	22	0	22	0.00000
Staphylospora marina	2490858	S	13	0	13	0.00000
Sporolactobacillus terrae	269673	S	15	0	15	0.00000
Parvimonas micra	33033	S	821	119	940	0.00004
Parvimonas sp. G1604	3388845	S	29	2	31	0.00000
Parvimonas parva	2769485	S	13	1	14	0.00000
Murdochiella vaginalis	1852373	S	450	53	503	0.00002
Peptoniphilus harei	54005	S	62	19	81	0.00000
Peptoniphilus equinus	3016343	S	46	1	47	0.00000
Peptoniphilus genitalis	3036303	S	32	11	43	0.00000
Peptoniphilus lacrimalis	33031	S	27	6	33	0.00000
Anaerococcus sp. Marseille-Q7828	3036300	S	25	11	36	0.00000
Anaerococcus cruorum	3115617	S	16	21	37	0.00000
Finegoldia magna	1260	S	84	11	95	0.00000
Helcococcus ovis	72026	S	49	3	52	0.00000
Helcococcus kunzii	40091	S	22	1	23	0.00000
Aedoeadaptatus ivorii	54006	S	48	1	49	0.00000
Miniphocaeibacter halophilus	2931922	S	30	0	30	0.00000
Tissierella sp. Yu-01	3035694	S	107	2	109	0.00000
Tissierella carlieri	689904	S	29	0	29	0.00000
Gudongella oleilytica	1582259	S	15	0	15	0.00000
Acidilutibacter cellobiosedens	2507161	S	53	2	55	0.00000
Gottschalkia acidurici	1556	S	38	0	38	0.00000
Keratinibaculum paraultunense	1278232	S	12	0	12	0.00000
Sporanaerobacter sp.	2010183	S	11	0	11	0.00000
Sedimentibacter sp. zth1	2816908	S	27	23	50	0.00000
Sedimentibacter sp. MB31-C6	3109366	S	22	44	66	0.00000
Anaerocellum diazotrophicum	2806205	S	24	14	38	0.00000
Caldicellulosiruptor naganoensis	29324	S	18	10	28	0.00000
Caldicellulosiruptor morganii	1387555	S	15	3	18	0.00000
Caldicellulosiruptor acetigenus	301953	S	10	8	18	0.00000
Limnochorda pilosa	1555112	S	23	0	23	0.00000
Carboxydichorda subterranea	3109565	S	13	0	13	0.00000
Bifidobacterium adolescentis	1680	S	476396	398516	874912	0.03631
Bifidobacterium longum	216816	S	14543	14912	29455	0.00122
Bifidobacterium pseudocatenulatum	28026	S	8074	4336	12410	0.00052
Bifidobacterium catenulatum	1686	S	4384	2894	7278	0.00030
Bifidobacterium angulatum	1683	S	3605	437	4042	0.00017
Bifidobacterium bifidum	1681	S	1526	3199	4725	0.00020
Bifidobacterium dentium	1689	S	1315	66	1381	0.00006
Bifidobacterium thermophilum	33905	S	325	6	331	0.00001
Bifidobacterium breve	1685	S	315	770	1085	0.00005
Bifidobacterium sp. ESL0704	2983219	S	77	37	114	0.00000
Bifidobacterium sp. ESL0690	2983214	S	41	3	44	0.00000
Bifidobacterium sp. KRGSERBCFTRI	2985571	S	38	39855	39893	0.00166
Bifidobacterium sp. ESL0769	2983229	S	31	2	33	0.00000
Bifidobacterium sp. ESL0728	2983220	S	14	0	14	0.00000
Bifidobacterium sp. ESL0682	2983212	S	12	0	12	0.00000
Bifidobacterium sp. ESL0775	2983230	S	12	0	12	0.00000
Bifidobacterium sp. ESL0790	2983233	S	10	0	10	0.00000
Bifidobacterium scardovii	158787	S	102	4	106	0.00000
Bifidobacterium saguini	762210	S	94	33	127	0.00001
Bifidobacterium pseudolongum	1694	S	66	7	73	0.00000
Bifidobacterium lemurum	1603886	S	54	9	63	0.00000
Bifidobacterium choerinum	35760	S	36	1	37	0.00000
Bifidobacterium imperatoris	2020965	S	33	11	44	0.00000
Bifidobacterium pullorum	78448	S	31	2	33	0.00000
Bifidobacterium subtile	77635	S	24	0	24	0.00000
Bifidobacterium animalis	28025	S	20	1878	1898	0.00008
Bifidobacterium eulemuris	1765219	S	20	3	23	0.00000
Bifidobacterium crudilactis	327277	S	19	0	19	0.00000
Bifidobacterium actinocoloniiforme	638619	S	12	0	12	0.00000
Gardnerella sp. DNF01144	2749058	S	15	101	116	0.00000
Scardovia wiggsiae	230143	S	76	0	76	0.00000
Scardovia inopinata	78259	S	15	0	15	0.00000
Bombiscardovia apis	2932182	S	24	0	24	0.00000
Mycobacterium canetti	78331	S	4302	378	4680	0.00019
Mycobacterium sp. PDNC021	3391399	S	15	2	17	0.00000
Mycolicibacterium smegmatis	1772	S	36	8	44	0.00000
Mycolicibacterium parafortuitum	39692	S	24	3	27	0.00000
Mycolicibacterium sediminis	1286180	S	18	1	19	0.00000
Mycolicibacterium nivoides	2487344	S	16	17	33	0.00000
Mycolicibacterium phlei	1771	S	11	1	12	0.00000
Mycolicibacterium rhodesiae	36814	S	11	1	12	0.00000
Mycobacteroides abscessus	36809	S	31	1	32	0.00000
Mycobacteroides chelonae	1774	S	16	7	23	0.00000
Corynebacterium pyruviciproducens	598660	S	73	26	99	0.00000
